Adversarial Examples,Time(s),Mem Queries asked before,Total sequences asked before,Mem Query?
"(26/1, 36/1)",25.746,21842,21842,Y
"(3/1, 3/1, 6/1)",25.76,21852,21852,Y
"(8/1, 21/1)",25.804,21893,21893,Y
"(46/1, 38/1)",25.841,21924,21924,Y
"(19/1, 49/1)",25.843,21926,21926,Y
"(37/1, 49/1)",25.863,21948,21948,Y
"(56/1, 23/1)",25.906,21985,21985,Y
"(56/1, 4/1)",25.934,22010,22010,Y
"(33/1, 28/1)",25.987,22061,22061,Y
"(35/1, 50/1)",26.062,22130,22130,Y
"(31/1, 44/1)",26.12,22184,22184,Y
"(7/1, 47/1)",26.123,22187,22187,Y
"(7/1, 28/1)",26.147,22207,22207,Y
"(9/1, 13/1)",26.217,22275,22275,Y
"(30/1, 32/1)",26.246,22301,22301,Y
"(16/1, 22/1)",26.268,22319,22319,Y
"(6/1, 47/1)",26.275,22326,22326,Y
"(25/1, 22/1)",26.314,22364,22364,Y
"(38/1, 41/1)",26.481,22520,22520,Y
"(16/1, 58/1)",26.491,22531,22531,Y
"(56/1, 11/1)",26.566,22597,22597,Y
"(17/1, 32/1)",26.603,22633,22633,Y
"(9/1, 44/1)",26.635,22661,22661,Y
"(56/1, 27/1)",26.658,22681,22681,Y
"(18/1, 4/1)",26.671,22695,22695,Y
"(54/1, 18/1)",26.679,22702,22702,Y
"(8/1, 18/1)",26.717,22734,22734,Y
"(16/1, 52/1)",26.743,22757,22757,Y
"(40/1, 42/1)",26.759,22775,22775,Y
"(55/1, 60/1)",26.775,22787,22787,Y
"(31/1, 56/1)",26.789,22802,22802,Y
"(15/1, 42/1)",26.796,22808,22808,Y
"(39/1, 22/1)",26.818,22829,22829,Y
"(2/1, 44/1)",26.821,22832,22832,Y
"(26/1, 49/1)",26.841,22848,22848,Y
"(59/1, 34/1)",26.846,22854,22854,Y
"(43/1, 22/1)",26.848,22855,22855,Y
"(16/1, 53/1)",26.863,22866,22866,Y
"(9/1, 50/1)",26.966,22970,22970,Y
"(45/1, 16/1)",26.985,22985,22985,Y
"(26/1, 57/1)",27.003,23006,23006,Y
"(15/1, 35/1, 35/1)",27.042,23040,23040,Y
"(35/1, 43/1)",27.056,23056,23056,Y
"(40/1, 30/1)",27.08,23077,23077,Y
"(43/1, 39/1)",27.124,23122,23122,Y
"(34/1, 41/1)",27.144,23139,23139,Y
"(37/1, 33/1)",27.147,23141,23141,Y
"(49/1, 6/1)",27.211,23204,23204,Y
"(33/1, 37/1)",27.267,23258,23258,Y
"(50/1, 46/1)",27.287,23274,23274,Y
"(29/1, 16/1, 16/1)",27.333,23323,23323,Y
"(17/1, 13/1)",27.396,23380,23380,Y
"(37/1, 6/1)",27.433,23416,23416,Y
"(44/1, 4/1)",27.442,23426,23426,Y
"(19/1, 29/1)",27.452,23432,23432,Y
"(47/1, 8/1)",27.52,23496,23496,Y
"(60/1, 41/1)",27.552,23527,23527,Y
"(43/1, 20/1)",27.556,23531,23531,Y
"(46/1, 30/1)",27.582,23554,23554,Y
"(36/1, 54/1)",27.587,23559,23559,Y
"(15/1, 7/1)",27.625,23596,23596,Y
"(27/1, 27/1, 38/1)",27.653,23622,23622,Y
"(21/1, 35/1)",27.663,23627,23627,Y
"(33/1, 29/1)",27.669,23632,23632,Y
"(1/1, 48/1)",27.676,23639,23639,Y
"(2/1, 8/1)",27.705,23665,23665,Y
"(51/1, 23/1)",27.714,23675,23675,Y
"(42/1, 37/1)",27.727,23682,23682,Y
"(38/1, 10/1)",27.786,23735,23735,Y
"(51/1, 47/1)",27.826,23774,23774,Y
"(11/1, 38/1)",27.841,23791,23791,Y
"(49/1, 43/1)",27.844,23794,23794,Y
"(60/1, 40/1)",27.856,23807,23807,Y
"(60/1, 31/1)",27.87,23821,23821,Y
"(6/1, 38/1)",27.882,23828,23828,Y
"(17/1, 34/1)",27.921,23867,23867,Y
"(26/1, 15/1)",27.944,23887,23887,Y
"(46/1, 14/1)",27.958,23903,23903,Y
"(21/1, 44/1)",27.974,23914,23914,Y
"(3/1, 47/1)",27.976,23916,23916,Y
"(21/1, 47/1)",27.978,23917,23917,Y
"(2/1, 24/1)",28.012,23951,23951,Y
"(43/1, 29/1)",28.044,23982,23982,Y
"(36/1, 27/1)",28.054,23992,23992,Y
"(60/1, 43/1)",28.083,24020,24020,Y
"(6/1, 14/1)",28.121,24052,24052,Y
"(47/1, 6/1)",28.133,24065,24065,Y
"(6/1, 20/1)",28.248,24173,24173,Y
"(46/1, 22/1)",28.303,24223,24223,Y
"(60/1, 56/1)",28.341,24259,24259,Y
"(2/1, 37/1)",28.352,24272,24272,Y
"(54/1, 30/1)",28.374,24290,24290,Y
"(5/1, 28/1)",28.397,24311,24311,Y
"(1/1, 45/1)",28.464,24367,24367,Y
"(19/1, 58/1)",28.544,24442,24442,Y
"(57/1, 7/1)",28.547,24445,24445,Y
"(46/1, 8/1)",28.577,24472,24472,Y
"(46/1, 5/1)",28.616,24506,24506,Y
"(17/1, 8/1)",28.669,24557,24557,Y
"(18/1, 6/1)",28.687,24571,24571,Y
"(21/1, 28/1)",28.689,24573,24573,Y
"(5/1, 12/1)",28.695,24579,24579,Y
"(52/1, 50/1, 52/1)",28.703,24586,24586,Y
"(4/1, 17/1)",28.753,24633,24633,Y
"(3/1, 56/1)",28.77,24645,24645,Y
"(28/1, 44/1)",28.779,24654,24654,Y
"(49/1, 15/1)",28.783,24658,24658,Y
"(54/1, 33/1)",28.795,24669,24669,Y
"(54/1, 31/1)",28.861,24728,24728,Y
"(3/1, 27/1)",28.898,24763,24763,Y
"(23/1, 49/1)",28.986,24843,24843,Y
"(45/1, 21/1)",29.04,24894,24894,Y
"(12/1, 56/1, 56/1)",29.065,24919,24919,Y
"(12/1, 10/1)",29.087,24940,24940,Y
"(40/1, 12/1)",29.096,24947,24947,Y
"(32/1, 13/1)",29.111,24959,24959,Y
"(33/1, 43/1)",29.114,24962,24962,Y
"(12/1, 36/1)",29.124,24972,24972,Y
"(10/1, 10/1, 18/1)",29.143,24987,24987,Y
"(41/1, 49/1)",29.16,25002,25002,Y
"(57/1, 9/1)",29.202,25034,25034,Y
"(46/1, 52/1)",29.297,25083,25083,Y
"(51/1, 52/1)",29.335,25117,25117,Y
"(5/1, 60/1)",29.404,25188,25188,Y
"(12/1, 14/1)",29.437,25210,25210,Y
"(21/1, 11/1)",29.441,25213,25213,Y
"(22/1, 40/1)",29.527,25298,25298,Y
"(40/1, 51/1)",29.529,25300,25300,Y
"(50/1, 30/1)",29.534,25303,25303,Y
"(52/1, 31/1)",29.547,25312,25312,Y
"(32/1, 17/1)",29.632,25389,25389,Y
"(46/1, 33/1)",29.8,25542,25542,Y
"(47/1, 43/1)",29.802,25544,25544,Y
"(23/1, 12/1, 23/1)",29.816,25558,25558,Y
"(29/1, 42/1)",29.82,25559,25559,Y
"(34/1, 14/1)",29.923,25657,25657,Y
"(35/1, 46/1)",30.031,25754,25754,Y
"(44/1, 49/1)",30.056,25776,25776,Y
"(3/1, 14/1)",30.206,25914,25914,Y
"(44/1, 6/1)",30.219,25929,25929,Y
"(54/1, 20/1)",30.239,25944,25944,Y
"(22/1, 29/1)",30.274,25976,25976,Y
"(27/1, 34/1)",30.335,26023,26023,Y
"(23/1, 42/1)",30.352,26043,26043,Y
"(2/1, 14/1)",30.382,26071,26071,Y
"(45/1, 7/1)",30.406,26091,26091,Y
"(46/1, 4/1)",30.427,26108,26108,Y
"(26/1, 6/1)",30.439,26121,26121,Y
"(31/1, 41/1)",30.485,26162,26162,Y
"(30/1, 47/1)",30.515,26189,26189,Y
"(26/1, 29/1)",30.561,26228,26228,Y
"(3/1, 28/1)",30.563,26230,26230,Y
"(35/1, 13/1, 35/1)",30.569,26236,26236,Y
"(55/1, 52/1)",30.581,26242,26242,Y
"(43/1, 35/1)",30.611,26269,26269,Y
"(41/1, 1/1)",30.639,26293,26293,Y
"(6/1, 8/1)",30.71,26356,26356,Y
"(52/1, 52/1, 22/1)",30.758,26404,26404,Y
"(47/1, 41/1)",30.784,26426,26426,Y
"(51/1, 37/1)",30.786,26428,26428,Y
"(16/1, 27/1)",30.82,26461,26461,Y
"(6/1, 2/1)",30.91,26546,26546,Y
"(47/1, 10/1)",31.03,26657,26657,Y
"(23/1, 13/1)",31.054,26682,26682,Y
"(37/1, 15/1)",31.102,26724,26724,Y
"(5/1, 32/1)",31.141,26762,26762,Y
"(3/1, 22/1, 22/1, 22/1)",31.147,26770,26770,Y
"(45/1, 60/1)",31.158,26783,26783,Y
"(39/1, 39/1, 28/1)",31.184,26810,26810,Y
"(41/1, 35/1)",31.237,26863,26863,Y
"(15/1, 19/1)",31.26,26882,26882,Y
"(8/1, 53/1)",31.262,26884,26884,Y
"(29/1, 60/1)",31.345,26962,26962,Y
"(22/1, 10/1)",31.372,26987,26987,Y
"(60/1, 4/1)",31.375,26991,26991,Y
"(8/1, 26/1)",31.432,27045,27045,Y
"(24/1, 26/1)",31.494,27106,27106,Y
"(54/1, 59/1)",31.544,27167,27167,Y
"(12/1, 25/1)",31.629,27259,27259,Y
"(38/1, 57/1)",31.633,27262,27262,Y
"(41/1, 23/1)",31.658,27285,27285,Y
"(36/1, 17/1)",31.826,27363,27363,Y
"(45/1, 6/1)",31.831,27369,27369,Y
"(15/1, 9/1)",31.868,27405,27405,Y
"(8/1, 57/1)",31.914,27442,27442,Y
"(32/1, 42/1)",31.96,27484,27484,Y
"(40/1, 16/1)",31.973,27500,27500,Y
"(41/1, 56/1)",31.984,27505,27505,Y
"(40/1, 9/1)",31.998,27521,27521,Y
"(41/1, 24/1)",32.055,27575,27575,Y
"(11/1, 17/1)",32.081,27599,27599,Y
"(18/1, 15/1)",32.109,27624,27624,Y
"(38/1, 33/1)",32.117,27633,27633,Y
"(7/1, 55/1)",32.145,27660,27660,Y
"(9/1, 3/1)",32.15,27666,27666,Y
"(44/1, 1/1)",32.178,27691,27691,Y
"(1/1, 49/1)",32.195,27703,27703,Y
"(46/1, 11/1)",32.26,27767,27767,Y
"(33/1, 60/1)",32.263,27770,27770,Y
"(45/1, 3/1)",32.288,27792,27792,Y
"(22/1, 1/1)",32.297,27803,27803,Y
"(45/1, 55/1)",32.304,27811,27811,Y
"(22/1, 24/1)",32.321,27823,27823,Y
"(11/1, 22/1)",32.324,27826,27826,Y
"(47/1, 14/1)",32.329,27831,27831,Y
"(57/1, 28/1)",32.413,27911,27911,Y
"(46/1, 18/1)",32.44,27936,27936,Y
"(43/1, 51/1)",32.505,28000,28000,Y
"(52/1, 19/1)",32.579,28074,28074,Y
"(54/1, 32/1)",32.629,28121,28121,Y
"(33/1, 50/1)",32.634,28127,28127,Y
"(57/1, 37/1)",32.719,28208,28208,Y
"(12/1, 19/1)",32.721,28209,28209,Y
"(35/1, 10/1)",32.722,28210,28210,Y
"(31/1, 51/1)",32.749,28235,28235,Y
"(46/1, 50/1)",32.754,28241,28241,Y
"(3/1, 40/1, 3/1)",32.769,28251,28251,Y
"(29/1, 39/1)",32.77,28252,28252,Y
"(3/1, 21/1)",32.805,28287,28287,Y
"(18/1, 23/1)",32.861,28339,28339,Y
"(45/1, 36/1)",32.866,28345,28345,Y
"(59/1, 16/1)",32.871,28351,28351,Y
"(3/1, 36/1)",32.89,28366,28366,Y
"(28/1, 56/1, 56/1)",32.946,28422,28422,Y
"(22/1, 19/1)",32.983,28456,28456,Y
"(49/1, 27/1)",33.041,28512,28512,Y
"(16/1, 3/1)",33.157,28625,28625,Y
"(19/1, 4/1)",33.226,28693,28693,Y
"(51/1, 29/1)",33.238,28707,28707,Y
"(51/1, 57/1)",33.344,28806,28806,Y
"(10/1, 19/1)",33.379,28841,28841,Y
"(57/1, 47/1)",33.412,28873,28873,Y
"(45/1, 45/1, 42/1)",33.489,28947,28947,Y
"(37/1, 23/1)",33.503,28961,28961,Y
"(50/1, 26/1)",33.526,28981,28981,Y
"(35/1, 17/1)",33.593,29047,29047,Y
"(54/1, 8/1)",33.681,29132,29132,Y
"(29/1, 55/1)",33.683,29134,29134,Y
"(31/1, 17/1)",33.74,29189,29189,Y
"(8/1, 58/1)",33.832,29279,29279,Y
"(41/1, 29/1)",33.891,29335,29335,Y
"(19/1, 30/1)",34.035,29474,29474,Y
"(31/1, 45/1)",34.044,29484,29484,Y
"(60/1, 10/1)",34.069,29506,29506,Y
"(45/1, 26/1)",34.076,29514,29514,Y
"(44/1, 51/1)",34.108,29544,29544,Y
"(4/1, 23/1)",34.134,29567,29567,Y
"(32/1, 27/1)",34.244,29679,29679,Y
"(30/1, 43/1)",34.301,29733,29733,Y
"(9/1, 7/1)",34.345,29772,29772,Y
"(2/1, 42/1)",34.451,29876,29876,Y
"(29/1, 46/1)",34.464,29888,29888,Y
"(44/1, 40/1)",34.509,29931,29931,Y
"(54/1, 7/1)",34.561,29979,29979,Y
"(57/1, 34/1)",34.569,29987,29987,Y
"(34/1, 58/1)",34.57,29988,29988,Y
"(40/1, 15/1)",34.62,30033,30033,Y
"(32/1, 60/1)",34.652,30064,30064,Y
"(15/1, 41/1)",34.703,30115,30115,Y
"(11/1, 12/1)",34.72,30128,30128,Y
"(55/1, 46/1)",34.746,30150,30150,Y
"(47/1, 38/1)",34.778,30181,30181,Y
"(43/1, 11/1)",34.841,30241,30241,Y
"(44/1, 30/1)",34.849,30251,30251,Y
"(22/1, 53/1)",34.959,30353,30353,Y
"(36/1, 32/1)",34.967,30362,30362,Y
"(58/1, 7/1, 7/1)",34.984,30376,30376,Y
"(38/1, 20/1)",35.007,30393,30393,Y
"(54/1, 28/1)",35.115,30499,30499,Y
"(13/1, 42/1)",35.122,30503,30503,Y
"(43/1, 37/1)",35.131,30509,30509,Y
"(14/1, 27/1)",35.151,30530,30530,Y
"(52/1, 43/1)",35.202,30577,30577,Y
"(53/1, 35/1)",35.224,30595,30595,Y
"(15/1, 29/1)",35.24,30614,30614,Y
"(2/1, 41/1)",35.28,30655,30655,Y
"(5/1, 24/1)",35.308,30680,30680,Y
"(47/1, 2/1)",35.361,30728,30728,Y
"(6/1, 59/1)",35.443,30806,30806,Y
"(13/1, 54/1)",35.45,30814,30814,Y
"(44/1, 52/1)",35.465,30824,30824,Y
"(37/1, 51/1)",35.485,30844,30844,Y
"(7/1, 38/1)",35.502,30859,30859,Y
"(24/1, 1/1)",35.52,30874,30874,Y
"(19/1, 44/1)",35.53,30884,30884,Y
"(22/1, 6/1)",35.571,30925,30925,Y
"(16/1, 36/1)",35.682,31036,31036,Y
"(56/1, 2/1, 56/1)",35.701,31052,31052,Y
"(34/1, 52/1)",35.71,31062,31062,Y
"(19/1, 16/1)",35.729,31077,31077,Y
"(57/1, 11/1)",35.76,31106,31106,Y
"(14/1, 59/1)",35.773,31119,31119,Y
"(5/1, 47/1)",35.811,31151,31151,Y
"(37/1, 52/1)",35.846,31183,31183,Y
"(22/1, 34/1)",35.884,31220,31220,Y
"(1/1, 41/1)",35.908,31241,31241,Y
"(47/1, 9/1)",35.914,31247,31247,Y
"(32/1, 46/1)",35.948,31281,31281,Y
"(57/1, 22/1)",36.019,31347,31347,Y
"(14/1, 4/1)",36.033,31359,31359,Y
"(16/1, 32/1)",36.058,31382,31382,Y
"(7/1, 22/1)",36.082,31402,31402,Y
"(2/1, 59/1)",36.123,31445,31445,Y
"(4/1, 6/1)",36.134,31450,31450,Y
"(39/1, 48/1)",36.157,31469,31469,Y
"(53/1, 31/1)",36.158,31470,31470,Y
"(13/1, 28/1)",36.179,31492,31492,Y
"(28/1, 60/1)",36.204,31517,31517,Y
"(20/1, 4/1)",36.206,31518,31518,Y
"(15/1, 24/1)",36.261,31564,31564,Y
"(14/1, 40/1)",36.268,31571,31571,Y
"(32/1, 43/1)",36.31,31611,31611,Y
"(11/1, 16/1)",36.393,31689,31689,Y
"(49/1, 9/1)",36.454,31745,31745,Y
"(25/1, 43/1)",36.458,31749,31749,Y
"(27/1, 38/1)",36.463,31754,31754,Y
"(55/1, 37/1)",36.477,31762,31762,Y
"(6/1, 57/1)",36.546,31829,31829,Y
"(59/1, 52/1)",36.548,31830,31830,Y
"(24/1, 41/1)",36.553,31835,31835,Y
"(59/1, 45/1)",36.631,31905,31905,Y
"(51/1, 56/1)",36.636,31911,31911,Y
"(55/1, 18/1)",36.664,31935,31935,Y
"(18/1, 59/1)",36.685,31953,31953,Y
"(46/1, 41/1)",36.741,32007,32007,Y
"(23/1, 48/1)",36.747,32009,32009,Y
"(35/1, 6/1)",36.779,32038,32038,Y
"(52/1, 50/1)",36.786,32045,32045,Y
"(36/1, 21/1)",36.81,32065,32065,Y
"(59/1, 51/1)",36.823,32079,32079,Y
"(56/1, 36/1)",36.853,32107,32107,Y
"(42/1, 13/1)",36.866,32115,32115,Y
"(34/1, 25/1)",36.87,32117,32117,Y
"(45/1, 54/1)",36.882,32132,32132,Y
"(1/1, 11/1)",36.887,32136,32136,Y
"(3/1, 6/1)",36.956,32196,32196,Y
"(17/1, 25/1)",36.966,32205,32205,Y
"(1/1, 14/1)",37.021,32256,32256,Y
"(15/1, 49/1)",37.061,32294,32294,Y
"(19/1, 42/1)",37.065,32298,32298,Y
"(23/1, 32/1)",37.106,32331,32331,Y
"(19/1, 7/1)",37.146,32371,32371,Y
"(52/1, 55/1)",37.171,32391,32391,Y
"(53/1, 7/1)",37.198,32415,32415,Y
"(46/1, 9/1)",37.244,32460,32460,Y
"(44/1, 47/1)",37.291,32503,32503,Y
"(60/1, 39/1)",37.317,32526,32526,Y
"(48/1, 17/1)",37.428,32636,32636,Y
"(27/1, 46/1)",37.441,32649,32649,Y
"(41/1, 9/1)",37.547,32744,32744,Y
"(55/1, 34/1)",37.555,32753,32753,Y
"(16/1, 39/1)",37.563,32760,32760,Y
"(4/1, 38/1)",37.589,32784,32784,Y
"(41/1, 28/1)",37.6,32790,32790,Y
"(38/1, 26/1)",37.61,32799,32799,Y
"(13/1, 16/1)",37.649,32838,32838,Y
"(10/1, 15/1)",37.667,32851,32851,Y
"(19/1, 1/1)",37.677,32862,32862,Y
"(36/1, 38/1)",37.725,32903,32903,Y
"(59/1, 30/1)",37.761,32937,32937,Y
"(46/1, 6/1)",37.785,32957,32957,Y
"(33/1, 45/1)",37.795,32968,32968,Y
"(26/1, 39/1)",37.802,32975,32975,Y
"(59/1, 46/1)",37.816,32983,32983,Y
"(18/1, 53/1)",37.82,32986,32986,Y
"(20/1, 24/1)",37.849,33012,33012,Y
"(17/1, 4/1)",37.938,33095,33095,Y
"(15/1, 23/1)",37.946,33104,33104,Y
"(36/1, 55/1, 36/1)",38.04,33191,33191,Y
"(22/1, 25/1)",38.073,33223,33223,Y
"(26/1, 18/1)",38.076,33224,33224,Y
"(49/1, 25/1)",38.088,33231,33231,Y
"(8/1, 16/1)",38.091,33234,33234,Y
"(58/1, 41/1)",38.208,33341,33341,Y
"(23/1, 4/1)",38.248,33380,33380,Y
"(21/1, 26/1)",38.36,33480,33480,Y
"(41/1, 21/1)",38.37,33492,33492,Y
"(34/1, 57/1)",38.404,33525,33525,Y
"(13/1, 6/1)",38.444,33559,33559,Y
"(52/1, 7/1)",38.469,33584,33584,Y
"(34/1, 4/1)",38.488,33601,33601,Y
"(57/1, 8/1)",38.574,33681,33681,Y
"(28/1, 2/1)",38.585,33694,33694,Y
"(13/1, 23/1)",38.639,33743,33743,Y
"(12/1, 13/1)",38.756,33853,33853,Y
"(36/1, 20/1)",38.76,33857,33857,Y
"(48/1, 60/1)",38.858,33951,33951,Y
"(12/1, 18/1)",38.897,33984,33984,Y
"(55/1, 10/1)",38.919,34008,34008,Y
"(50/1, 38/1)",38.977,34062,34062,Y
"(34/1, 20/1)",39.085,34162,34162,Y
"(50/1, 44/1)",39.094,34172,34172,Y
"(46/1, 36/1)",39.149,34221,34221,Y
"(12/1, 5/1)",39.177,34244,34244,Y
"(17/1, 53/1)",39.187,34254,34254,Y
"(10/1, 42/1)",39.205,34266,34266,Y
"(35/1, 22/1)",39.211,34273,34273,Y
"(55/1, 38/1)",39.241,34298,34298,Y
"(3/1, 22/1)",39.278,34333,34333,Y
"(53/1, 57/1)",39.326,34373,34373,Y
"(26/1, 4/1)",39.331,34378,34378,Y
"(11/1, 27/1)",39.332,34379,34379,Y
"(17/1, 22/1)",39.363,34406,34406,Y
"(17/1, 21/1)",39.368,34411,34411,Y
"(21/1, 58/1)",39.389,34427,34427,Y
"(8/1, 38/1)",39.468,34501,34501,Y
"(60/1, 33/1, 60/1)",39.476,34507,34507,Y
"(32/1, 2/1)",39.507,34535,34535,Y
"(57/1, 4/1)",39.634,34653,34653,Y
"(41/1, 44/1)",39.651,34667,34667,Y
"(3/1, 12/1)",39.665,34681,34681,Y
"(40/1, 43/1)",39.676,34690,34690,Y
"(58/1, 40/1)",39.721,34729,34729,Y
"(52/1, 14/1)",39.729,34738,34738,Y
"(58/1, 2/1)",39.759,34765,34765,Y
"(24/1, 42/1)",39.81,34808,34808,Y
"(11/1, 26/1)",39.837,34831,34831,Y
"(3/1, 7/1)",39.869,34861,34861,Y
"(23/1, 52/1)",39.898,34886,34886,Y
"(6/1, 21/1)",39.935,34921,34921,Y
"(17/1, 35/1, 35/1)",39.963,34946,34946,Y
"(3/1, 31/1)",40.035,35015,35015,Y
"(41/1, 43/1)",40.104,35073,35073,Y
"(9/1, 59/1)",40.113,35081,35081,Y
"(8/1, 15/1)",40.125,35094,35094,Y
"(11/1, 32/1)",40.137,35100,35100,Y
"(12/1, 51/1)",40.199,35155,35155,Y
"(21/1, 25/1)",40.361,35306,35306,Y
"(36/1, 15/1)",40.409,35348,35348,Y
"(44/1, 54/1)",40.6,35530,35530,Y
"(36/1, 44/1)",40.634,35563,35563,Y
"(53/1, 9/1)",40.744,35662,35662,Y
"(32/1, 24/1)",40.747,35663,35663,Y
"(14/1, 15/1)",40.785,35697,35697,Y
"(43/1, 12/1, 43/1)",40.799,35713,35713,Y
"(37/1, 39/1)",40.805,35716,35716,Y
"(49/1, 34/1)",40.873,35777,35777,Y
"(31/1, 3/1)",40.881,35785,35785,Y
"(11/1, 4/1)",40.899,35800,35800,Y
"(58/1, 18/1, 18/1)",40.91,35812,35812,Y
"(59/1, 50/1)",40.916,35818,35818,Y
"(40/1, 20/1)",40.924,35824,35824,Y
"(47/1, 55/1)",40.931,35827,35827,Y
"(32/1, 45/1)",40.994,35886,35886,Y
"(35/1, 28/1)",40.996,35888,35888,Y
"(57/1, 16/1)",41.024,35913,35913,Y
"(36/1, 58/1)",41.027,35915,35915,Y
"(11/1, 29/1)",41.029,35917,35917,Y
"(56/1, 29/1)",41.035,35923,35923,Y
"(36/1, 55/1)",41.052,35935,35935,Y
"(4/1, 44/1)",41.245,36115,36115,Y
"(22/1, 16/1)",41.284,36154,36154,Y
"(31/1, 5/1)",41.293,36158,36158,Y
"(18/1, 38/1)",41.296,36160,36160,Y
"(3/1, 51/1)",41.304,36168,36168,Y
"(2/1, 39/1)",41.398,36260,36260,Y
"(52/1, 47/1)",41.457,36315,36315,Y
"(15/1, 6/1)",41.478,36332,36332,Y
"(21/1, 54/1)",41.494,36351,36351,Y
"(29/1, 50/1)",41.546,36398,36398,Y
"(12/1, 20/1)",41.563,36412,36412,Y
"(50/1, 55/1, 50/1)",41.576,36426,36426,Y
"(49/1, 47/1)",41.66,36502,36502,Y
"(14/1, 25/1, 25/1)",41.682,36521,36521,Y
"(55/1, 43/1)",41.705,36543,36543,Y
"(28/1, 9/1)",41.724,36563,36563,Y
"(14/1, 41/1)",41.74,36574,36574,Y
"(40/1, 40/1, 17/1)",41.834,36665,36665,Y
"(6/1, 51/1)",41.843,36676,36676,Y
"(34/1, 17/1)",41.85,36682,36682,Y
"(44/1, 5/1, 44/1)",41.898,36726,36726,Y
"(38/1, 43/1)",41.933,36759,36759,Y
"(33/1, 41/1)",41.938,36764,36764,Y
"(48/1, 46/1, 46/1, 48/1)",41.945,36768,36768,Y
"(39/1, 46/1)",41.962,36784,36784,Y
"(2/1, 29/1)",42.005,36823,36823,Y
"(39/1, 49/1)",42.01,36825,36825,Y
"(12/1, 5/1, 12/1)",42.018,36834,36834,Y
"(1/1, 27/1)",42.05,36864,36864,Y
"(48/1, 1/1)",42.067,36878,36878,Y
"(45/1, 13/1)",42.148,36958,36958,Y
"(51/1, 49/1)",42.183,36992,36992,Y
"(52/1, 28/1)",42.195,37004,37004,Y
"(39/1, 56/1, 56/1)",42.204,37010,37010,Y
"(1/1, 35/1)",42.224,37030,37030,Y
"(4/1, 35/1)",42.323,37124,37124,Y
"(35/1, 33/1)",42.364,37162,37162,Y
"(60/1, 42/1)",42.471,37267,37267,Y
"(16/1, 16/1, 36/1)",42.484,37278,37278,Y
"(8/1, 20/1)",42.58,37373,37373,Y
"(33/1, 44/1)",42.595,37386,37386,Y
"(18/1, 50/1)",42.64,37430,37430,Y
"(59/1, 59/1, 38/1)",42.644,37434,37434,Y
"(24/1, 54/1)",42.673,37462,37462,Y
"(24/1, 17/1)",42.681,37469,37469,Y
"(59/1, 2/1)",42.701,37486,37486,Y
"(2/1, 6/1)",42.749,37530,37530,Y
"(5/1, 38/1)",42.755,37536,37536,Y
"(37/1, 18/1)",42.768,37551,37551,Y
"(39/1, 43/1)",42.811,37587,37587,Y
"(60/1, 36/1)",42.826,37605,37605,Y
"(43/1, 19/1)",42.925,37698,37698,Y
"(38/1, 9/1)",43.021,37788,37788,Y
"(13/1, 39/1)",43.097,37863,37863,Y
"(8/1, 22/1)",43.126,37889,37889,Y
"(27/1, 45/1)",43.127,37890,37890,Y
"(52/1, 36/1)",43.13,37893,37893,Y
"(26/1, 53/1)",43.135,37896,37896,Y
"(27/1, 51/1)",43.146,37903,37903,Y
"(28/1, 16/1)",43.15,37907,37907,Y
"(56/1, 60/1)",43.177,37931,37931,Y
"(33/1, 11/1)",43.191,37946,37946,Y
"(11/1, 20/1)",43.211,37962,37962,Y
"(58/1, 7/1)",43.225,37977,37977,Y
"(4/1, 53/1)",43.231,37979,37979,Y
"(48/1, 29/1)",43.292,38037,38037,Y
"(47/1, 37/1)",43.329,38072,38072,Y
"(40/1, 1/1)",43.372,38117,38117,Y
"(18/1, 40/1)",43.387,38126,38126,Y
"(30/1, 5/1, 5/1)",43.407,38149,38149,Y
"(16/1, 26/1)",43.419,38162,38162,Y
"(21/1, 38/1)",43.424,38167,38167,Y
"(1/1, 31/1)",43.427,38169,38169,Y
"(53/1, 19/1)",43.447,38185,38185,Y
"(19/1, 25/1)",43.529,38257,38257,Y
"(40/1, 27/1)",43.551,38279,38279,Y
"(32/1, 9/1)",43.595,38317,38317,Y
"(24/1, 51/1)",43.599,38321,38321,Y
"(9/1, 45/1)",43.624,38342,38342,Y
"(53/1, 4/1)",43.635,38355,38355,Y
"(6/1, 5/1)",43.659,38374,38374,Y
"(51/1, 46/1)",43.689,38401,38401,Y
"(18/1, 54/1)",43.696,38408,38408,Y
"(29/1, 26/1)",43.724,38433,38433,Y
"(22/1, 22/1, 6/1)",43.738,38441,38441,Y
"(60/1, 12/1)",43.793,38493,38493,Y
"(42/1, 48/1)",43.812,38511,38511,Y
"(58/1, 20/1)",43.859,38551,38551,Y
"(44/1, 21/1)",43.916,38603,38603,Y
"(44/1, 20/1)",43.985,38665,38665,Y
"(43/1, 14/1)",44.015,38692,38692,Y
"(28/1, 58/1)",44.043,38726,38726,Y
"(49/1, 49/1, 36/1)",44.068,38748,38748,Y
"(9/1, 31/1)",44.132,38808,38808,Y
"(7/1, 2/1)",44.167,38842,38842,Y
"(31/1, 58/1, 31/1)",44.216,38886,38886,Y
"(44/1, 7/1)",44.227,38898,38898,Y
"(18/1, 34/1)",44.494,39057,39057,Y
"(52/1, 30/1)",44.551,39109,39109,Y
"(47/1, 31/1)",44.601,39153,39153,Y
"(12/1, 39/1)",44.64,39190,39190,Y
